Time,Kn,Pc psi,Thrust n,Mass Flux,Mass Flow,Cf,Surface Area,Nozzle Erosion,Mass Flux Grain 1
2.2,141.949062506774,248.533798217773,193.043950507789,0.162034258246422,0.277063849398756,1.16409941936055,25.0500074993099,0,0.162034265382046
2.21,142.062646098303,248.810821533203,193.368560186403,0.161450996994972,0.277372671127313,1.16475861300677,25.0700518009018,0,0.161451004282679
2.22,142.175615916337,249.08642578125,193.691506940369,0.160870283842087,0.277679917633442,1.16541297488978,25.0899877887766,0,0.160870280792803
2.23,142.287971140696,249.360626220703,194.012807738307,0.160292088985443,0.277985590955877,1.16606256831102,25.109815318195,0,0.160292081956867
2.24,142.399710958238,249.633407592773,194.332445611598,0.159716382622719,0.278289683558489,1.16670738391248,25.1295342456607,0,0.159716389377686
2.25,142.510834558966,249.904754638672,194.650403591623,0.159143179655075,0.278592187916564,1.16734741237239,25.149144428232,0,0.15914318484677
2.26,142.621341136076,250.174697875977,194.966715615619,0.158572465181351,0.27889311090772,1.16798275202484,25.1686457235308,0,0.158572458524224
2.27,142.731229891658,250.44319152832,195.28133077773,0.158004179596901,0.279192435447619,1.16861332132272,25.1880379907485,0,0.158004186996422
2.28,142.8405000272,250.710266113281,195.594283015193,0.157438367605209,0.279490168440746,1.16923921797252,25.2073210889699,0,0.157438360666137
2.29,142.949150753053,250.97590637207,195.905555359391,0.15687495470047,0.279786302423498,1.16986043186247,25.2264948788447,0,0.156874961865763
2.3,143.057181282758,251.240112304688,196.215147810322,0.156313970685005,0.28008083474083,1.17047698848553,25.2455592215848,0,0.156313975784868
2.31,143.164590834926,251.502883911133,196.523060367987,0.155755385756493,0.280373762753032,1.17108891306791,25.2645139792972,0,0.155755387731001
2.32,143.271378633225,251.764190673828,196.829259095148,0.155199185013771,0.280665074241865,1.17169615972617,25.283359014981,0,0.15519917782345
2.33,143.377543902748,252.024063110352,197.133777929043,0.154645338654518,0.280954776185068,1.17229882429921,25.302094191887,0,0.154645336976657
2.34,143.483085877308,252.282485961914,197.436565963815,0.154093846678734,0.281242861192141,1.17289689594855,25.320719374805,0,0.15409384821633
2.35,143.588003793953,252.539443969727,197.737674105321,0.153544694185257,0.281529321884426,1.17349036386711,25.3392344290953,0,0.153544694739953
2.36,143.692296893012,252.794952392578,198.037085384941,0.152997866272926,0.281814160489082,1.17407928754482,25.3576392206974,0,0.152997865123185
2.37,143.79596442166,253.049011230469,198.334782834058,0.152453348040581,0.282097374455304,1.17466369086781,25.375933616759,0,0.152453345401847
2.38,143.8990056321,253.30158996582,198.630732515433,0.151911109685898,0.282378951653855,1.17524352748255,25.3941174853149,0,0.15191111656025
2.39,144.001419778081,253.552703857422,198.924985334924,0.151371166110039,0.282658894354912,1.17581885611575,25.4121906946728,0,0.151371167511497
2.4,144.10320612017,253.802352905273,199.21752432391,0.150833487510681,0.282937200050714,1.17638970010978,25.430153114344,0,0.150833484661355
2.41,144.204363923975,254.050521850586,199.508332513773,0.150298058986664,0.283213861452087,1.17695604777171,25.4480046147286,0,0.150298051975888
2.42,144.304892458429,254.297225952148,199.797392935895,0.149764865636826,0.283488880875909,1.17751795687519,25.4657450668139,0,0.149764858650166
2.43,144.40479099921,254.542449951172,200.084756496132,0.149233892560005,0.283762251064115,1.17807541537309,25.4833743427776,0,0.14923388888176
2.44,144.504058825324,254.786178588867,200.370355320008,0.148705124855042,0.284033964770875,1.17862841124373,25.5008923153847,0,0.148705127026244
2.45,144.602695219153,255.028427124023,200.654206376143,0.148178562521935,0.284304024356571,1.17917700153117,25.5182988579959,0,0.148178562595543
2.46,144.700699469799,255.269195556641,200.936343601773,0.147654175758362,0.284572427403596,1.17972120832053,25.5355938451574,0,0.147654182658206
2.47,144.798070871375,255.50846862793,201.216716091044,0.147131964564323,0.284839166713027,1.18026101906876,25.5527771523003,0,0.147131971904526
2.48,144.89480872137,255.746246337891,201.495340812572,0.146611914038658,0.285104239895288,1.18079645558344,25.5698486554511,0,0.146611917643819
2.49,144.990912322308,255.982528686523,201.77220079774,0.146094009280205,0.28536764457651,1.18132753943751,25.586808231525,0,0.146094007282522
2.5,145.086380981738,256.217315673828,202.047329983786,0.145578235387802,0.285629378398527,1.18185429197168,25.603655758324,0,0.1455782283233
2.51,145.181214012221,256.450592041016,202.320660496233,0.145064562559128,0.285889434221945,1.18237670015666,25.6203911145343,0,0.145064565930136
2.52,145.275410729741,256.682342529297,202.59222627232,0.144553005695343,0.286147804919974,1.18289475098203,25.6370141794466,0,0.144553005413763
2.53,145.368970453759,256.912628173828,202.862078217903,0.144043549895287,0.286404507363201,1.18340860153963,25.6535248329649,0,0.144043544292662
2.54,145.46189251501,257.141357421875,203.130097552649,0.143536150455475,0.286659510481001,1.18391806815476,25.6699229569825,0,0.14353615595117
2.55,145.554176239867,257.368591308594,203.396352151036,0.14303083717823,0.286912831169398,1.18442330734628,25.6862084326236,0,0.143030838088113
2.56,145.645820965955,257.594329833984,203.6608759503,0.14252758026123,0.287164467164796,1.18492433910061,25.7023811429976,0,0.142527578763679
2.57,145.736826035843,257.818511962891,203.923567138727,0.142026349902153,0.287414397031575,1.18542104807262,25.7184409720865,0,0.14202635664669
2.58,145.827190791023,258.041198730469,204.184493590795,0.14152717590332,0.287662637713423,1.18591358939868,25.7343878036819,0,0.141527169577239
2.59,145.916914584058,258.262359619141,204.443655306502,0.141029998660088,0.287909177400268,1.18640191508959,25.7502215235297,0,0.141030001183108
2.6,146.005996769466,258.481964111328,204.700984411373,0.140534833073616,0.288154004291909,1.18688597740321,25.7659420177206,0,0.140534835279452
2.61,146.094436703827,258.700073242188,204.956565748502,0.140041664242744,0.288397135379835,1.18736593012914,25.7815491727088,0,0.140041669842203
2.62,146.182233754616,258.916625976563,205.210314474795,0.139550477266312,0.288638549307635,1.18784165799763,25.7970428768717,0,0.139550484181063
2.63,146.269387288417,259.131622314453,205.462247558872,0.139061272144318,0.288878243910937,1.18831318017262,25.8124230184292,0,0.139061267123315
2.64,146.35589667687,259.345123291016,205.712398937969,0.13857401907444,0.289116236229169,1.18878064913173,25.8276894864934,0,0.138574016775513
